Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:09,010,800263220,0211212,80684C220,71.15,US Dollar,71.15,US Dollar,Credit Card,0
2022/09/01 00:20,01292,800266A00,01292,800266A00,22.19,US Dollar,22.19,US Dollar,Reinvestment,0
2022/09/01 00:08,010,800279310,010,800279310,8.17,US Dollar,8.17,US Dollar,Reinvestment,0
2022/09/01 00:05,001,8000F7850,01467,80027F1C0,3099.95,US Dollar,3099.95,US Dollar,Cheque,0
2022/09/01 00:09,001,8000F7850,01467,80027F1C0,3044.97,US Dollar,3044.97,US Dollar,Credit Card,0
2022/09/01 00:26,012,80028AD20,012,80028AD20,3765.03,US Dollar,3765.03,US Dollar,Reinvestment,0
2022/09/01 00:08,03432,80028AB30,03432,80028AB30,1766.61,US Dollar,1766.61,US Dollar,Reinvestment,0
2022/09/01 00:20,03247,80028B4A0,03247,80028B4A0,2079.28,US Dollar,2079.28,US Dollar,Reinvestment,0
2022/09/01 00:28,01362,80028AAE0,01362,80028AAE0,10.24,US Dollar,10.24,US Dollar,Reinvestment,0
2022/09/01 00:01,001,80028B010,001,80028B010,9.44,US Dollar,9.44,US Dollar,Reinvestment,0
2022/09/01 00:09,01420,80028BC30,01420,80028BC30,22796.42,US Dollar,22796.42,US Dollar,Reinvestment,0
2022/09/01 00:23,01420,80028BC30,01420,80028BC30,12.41,US Dollar,12.41,US Dollar,Reinvestment,0
2022/09/01 00:15,01362,80028CB40,01362,80028CB40,383096.75,US Dollar,383096.75,US Dollar,Reinvestment,0
2022/09/01 00:02,001,80028C950,001,80028C950,75753.95,US Dollar,75753.95,US Dollar,Reinvestment,0
2022/09/01 00:26,010,800254D60,001,80028C950,8180.09,US Dollar,8180.09,US Dollar,Cheque,0
2022/09/01 00:08,012,80028D320,001,80028D3C0,86065798.00,US Dollar,86065798.00,US Dollar,ACH,0
2022/09/01 00:25,001,80028D3C0,002053,806A9DA10,19.10,US Dollar,19.10,US Dollar,Credit Card,0
2022/09/01 00:21,01362,80028F230,01362,80028F230,17.62,US Dollar,17.62,US Dollar,Reinvestment,0
2022/09/01 00:27,00220,800297BA0,00220,800297BA0,8.03,US Dollar,8.03,US Dollar,Reinvestment,0
2022/09/01 00:05,010,8002A4490,010,8002A4490,103857.90,US Dollar,103857.90,US Dollar,Reinvestment,0
2022/09/01 00:29,01292,8002B21D0,01292,8002B21D0,9.27,US Dollar,9.27,US Dollar,Reinvestment,0
2022/09/01 00:28,010,8002B4B00,010,8002B4B00,12910.75,US Dollar,12910.75,US Dollar,Reinvestment,0
2022/09/01 00:20,001,8002B62D0,001,8002B62D0,45252.06,US Dollar,45252.06,US Dollar,Reinvestment,0
2022/09/01 00:23,070,100428660,001,8002B62D0,306809.28,US Dollar,306809.28,US Dollar,Cheque,0
